member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,addr_state,dti,earliest_cr_line,inq_last_6mths,open_acc,revol_util,total_acc,total_rec_prncp,issue_year,issue_month,issue_quarter,months_since_ecr,region,income_category
1290455,21600,21600,21600.0, 36 months,17.27,773.01,D,D3,2,MORTGAGE,58600.0,Source Verified,2011-12-01,Charged Off,home_improvement,TX,10.85,2002-06-01,0,8,95.3,18,930.13,2011,12,4,114,SouthWest,Medium
1292191,8250,8250,8250.0, 60 months,19.91,218.17,E,E4,3,RENT,27500.0,Not Verified,2011-12-01,Charged Off,wedding,OR,20.25,2007-07-01,1,8,79.7,9,1579.15,2011,12,4,53,West,Low
1292578,12000,12000,12000.0, 36 months,12.42,400.99,B,B4,0,RENT,60000.0,Source Verified,2011-12-01,Charged Off,car,RI,6.3,2005-02-01,1,8,78.7,14,6788.45,2011,12,4,82,NorthEast,Medium
1292930,7200,7200,7200.0, 36 months,11.71,238.15,B,B3,2,RENT,33000.0,Not Verified,2011-12-01,Charged Off,credit_card,FL,12.69,2007-04-01,0,10,70.3,13,5810.48,2011,12,4,56,SouthEast,Low
1292910,10000,10000,10000.0, 36 months,11.71,330.76,B,B3,5,OWN,35000.0,Not Verified,2011-12-01,Charged Off,debt_consolidation,NV,11.79,2006-03-01,0,9,78.2,10,5109.87,2011,12,4,69,West,Low
1292925,10000,10000,10000.0, 36 months,14.27,343.09,C,C2,10,MORTGAGE,77400.0,Verified,2011-12-01,Charged Off,credit_card,SD,20.05,1984-04-01,0,14,87.6,34,3787.77,2011,12,4,332,MidWest,Medium
1292714,6000,6000,6000.0, 36 months,14.27,205.86,C,C2,7,RENT,30000.0,Not Verified,2011-12-01,Charged Off,credit_card,CA,15.68,2007-05-01,0,5,96.9,12,4997.41,2011,12,4,55,West,Low
1292556,7000,7000,7000.0, 36 months,16.77,248.77,D,D2,0,RENT,41000.0,Source Verified,2011-12-01,Charged Off,wedding,NY,20.31,2003-04-01,2,7,97.8,15,944.53,2011,12,4,104,NorthEast,Low
1292545,3000,3000,3000.0, 36 months,12.69,100.64,B,B5,10,RENT,30000.0,Not Verified,2011-12-01,Charged Off,debt_consolidation,CA,15.4,2001-11-01,0,11,94.8,15,721.02,2011,12,4,121,West,Low
1292493,13200,13200,13200.0, 36 months,11.71,436.61,B,B3,2,MORTGAGE,41600.0,Not Verified,2011-12-01,Charged Off,debt_consolidation,CA,9.55,2001-11-01,0,10,77.6,23,3210.7,2011,12,4,121,West,Low
1283902,20000,20000,19975.0, 60 months,18.25,510.6,D,D5,7,RENT,70000.0,Verified,2011-12-01,Charged Off,small_business,IL,18.41,2002-07-01,1,12,71.2,18,13187.2,2011,12,4,113,MidWest,Medium
1292242,14125,14125,14125.0, 36 months,12.42,472.0,B,B4,10,MORTGAGE,45696.0,Verified,2011-12-01,Charged Off,debt_consolidation,NC,21.93,2000-08-01,0,10,91.5,26,4875.95,2011,12,4,136,SouthEast,Low
1283155,18000,18000,18000.0, 36 months,13.49,610.75,C,C1,0,OWN,66000.0,Source Verified,2011-12-01,Charged Off,debt_consolidation,PA,12.87,1994-09-01,1,10,42.9,27,2950.75,2011,12,4,207,NorthEast,Medium
1291922,16000,16000,16000.0, 60 months,17.58,402.65,D,D4,0,RENT,50000.0,Not Verified,2011-12-01,Charged Off,debt_consolidation,NV,21.14,2005-04-01,1,8,70.5,13,338.39,2011,12,4,80,West,Low
1291788,12000,12000,12000.0, 36 months,7.51,373.33,A,A3,0,RENT,83000.0,Source Verified,2011-12-01,Charged Off,debt_consolidation,NY,8.36,2001-07-01,1,9,82.7,36,2435.23,2011,12,4,125,NorthEast,Medium
1291647,13000,13000,13000.0, 36 months,20.3,485.12,E,E5,5,RENT,42000.0,Not Verified,2011-12-01,Charged Off,debt_consolidation,OH,7.69,2006-09-01,1,5,99.5,5,3536.97,2011,12,4,63,MidWest,Low
1285049,7125,7125,7125.0, 36 months,7.51,221.67,A,A3,0,MORTGAGE,30000.0,Not Verified,2011-12-01,Charged Off,debt_consolidation,MO,18.12,2001-03-01,0,7,68.0,20,2306.14,2011,12,4,129,MidWest,Low
1291507,9600,9600,9550.0, 36 months,7.51,298.67,A,A3,10,RENT,55000.0,Verified,2011-12-01,Charged Off,debt_consolidation,CA,27.34,2001-02-01,0,10,74.8,28,5595.77,2011,12,4,130,West,Medium
1262418,12000,12000,12000.0, 60 months,12.69,271.14,B,B5,10,MORTGAGE,63000.0,Not Verified,2011-12-01,Charged Off,debt_consolidation,CA,20.67,1986-12-01,0,13,64.1,45,886.61,2011,12,4,300,West,Medium
1288802,15000,15000,15000.0, 36 months,15.27,521.97,C,C4,6,RENT,38000.0,Verified,2011-12-01,Charged Off,credit_card,PA,13.83,2005-03-01,1,7,91.8,10,6231.02,2011,12,4,81,NorthEast,Low
1290971,22250,22250,22250.0, 60 months,15.27,532.49,C,C4,2,MORTGAGE,47532.0,Verified,2011-12-01,Charged Off,debt_consolidation,MO,23.76,1992-05-01,3,14,58.1,24,4691.15,2011,12,4,235,MidWest,Low
1291347,6000,6000,6000.0, 36 months,11.71,198.46,B,B3,1,RENT,37000.0,Not Verified,2011-12-01,Charged Off,small_business,DC,6.68,2000-03-01,1,4,88.6,9,3931.16,2011,12,4,141,SouthEast,Low
1291327,8200,8200,8200.0, 60 months,16.77,202.78,D,D2,10,RENT,42000.0,Source Verified,2011-12-01,Charged Off,credit_card,CA,5.06,1990-01-01,1,6,90.0,8,1240.19,2011,12,4,263,West,Low
1287564,15000,15000,15000.0, 60 months,15.96,364.46,C,C5,8,RENT,37000.0,Source Verified,2011-12-01,Charged Off,credit_card,FL,20.14,2000-01-01,1,11,83.7,30,4845.58,2011,12,4,143,SouthEast,Low
1291081,15700,9875,9875.0, 60 months,19.42,258.46,E,E3,0,MORTGAGE,60000.0,Source Verified,2011-12-01,Charged Off,debt_consolidation,CA,9.12,1998-05-01,0,12,89.9,35,98.47,2011,12,4,163,West,Medium
1290894,12000,8225,8225.0, 60 months,17.58,206.99,D,D4,10,RENT,78000.0,Not Verified,2011-12-01,Charged Off,debt_consolidation,CA,13.18,1994-05-01,1,12,45.2,21,2820.19,2011,12,4,211,West,Medium
1291025,13000,13000,13000.0, 60 months,19.42,340.24,E,E3,7,RENT,55000.0,Not Verified,2011-12-01,Charged Off,credit_card,VA,19.09,2002-01-01,1,17,47.8,35,3576.75,2011,12,4,119,SouthEast,Medium
1290489,8000,8000,8000.0, 36 months,15.27,278.39,C,C4,2,OWN,108000.0,Not Verified,2011-12-01,Charged Off,house,CA,12.48,2001-12-01,1,12,81.8,19,2064.97,2011,12,4,120,West,High
1288960,1200,1200,1200.0, 36 months,12.69,40.26,B,B5,8,RENT,34000.0,Not Verified,2011-12-01,Charged Off,vacation,CA,13.41,2000-01-01,1,6,94.2,30,169.31,2011,12,4,143,West,Low
1286084,5000,5000,5000.0, 36 months,7.9,156.46,A,A4,0,MORTGAGE,66000.0,Source Verified,2011-12-01,Charged Off,small_business,IL,7.75,2000-01-01,3,11,47.9,20,3486.91,2011,12,4,143,MidWest,Medium
1290535,13250,13250,13250.0, 36 months,17.58,476.24,D,D4,7,RENT,35000.0,Verified,2011-12-01,Charged Off,debt_consolidation,OK,18.55,2006-12-01,1,7,76.5,22,7250.38,2011,12,4,60,SouthWest,Low
1290104,10000,10000,10000.0, 36 months,11.71,330.76,B,B3,5,RENT,29406.0,Source Verified,2011-12-01,Charged Off,debt_consolidation,CA,10.41,2004-04-01,0,5,82.5,17,5393.16,2011,12,4,92,West,Low
1289687,2200,2200,2200.0, 36 months,9.91,70.9,B,B1,8,RENT,26004.0,Verified,2011-12-01,Charged Off,debt_consolidation,PA,14.95,2003-01-01,0,3,61.6,7,160.16,2011,12,4,107,NorthEast,Low
1290108,24000,24000,24000.0, 36 months,12.69,805.08,B,B5,1,RENT,120000.0,Source Verified,2011-12-01,Charged Off,credit_card,CA,13.9,2006-11-01,0,9,83.3,14,23024.99,2011,12,4,61,West,High
1290071,10625,10625,10625.0, 36 months,14.27,364.54,C,C2,10,RENT,26500.0,Not Verified,2011-12-01,Charged Off,debt_consolidation,VT,15.49,1998-09-01,1,6,80.4,14,1983.86,2011,12,4,159,NorthEast,Low
1288760,10400,10400,10400.0, 60 months,22.35,289.32,F,F5,3,MORTGAGE,72000.0,Source Verified,2011-12-01,Charged Off,debt_consolidation,CA,8.82,2005-04-01,0,8,99.3,9,813.59,2011,12,4,80,West,Medium
1289952,12000,12000,12000.0, 60 months,13.49,276.06,C,C1,9,RENT,55000.0,Not Verified,2011-12-01,Charged Off,debt_consolidation,OH,14.49,2002-11-01,2,8,50.1,16,572.24,2011,12,4,109,MidWest,Medium
1289888,17200,17200,17200.0, 60 months,17.27,429.97,D,D3,9,MORTGAGE,55000.0,Verified,2011-12-01,Charged Off,home_improvement,PA,23.76,1995-06-01,1,14,89.0,38,9065.54,2011,12,4,198,NorthEast,Medium
1289896,10625,10625,10625.0, 36 months,11.71,351.44,B,B3,0,RENT,30000.0,Source Verified,2011-12-01,Charged Off,credit_card,NM,23.2,2003-12-01,0,11,70.4,17,9235.98,2011,12,4,96,West,Low
1289704,16400,16400,16375.0, 60 months,17.27,409.97,D,D3,5,RENT,61500.0,Verified,2011-12-01,Charged Off,credit_card,NJ,12.51,2000-07-01,1,6,72.3,11,3988.92,2011,12,4,137,NorthEast,Medium
1289688,13000,13000,12994.46479, 36 months,9.91,418.93,B,B1,10,RENT,50000.0,Not Verified,2011-12-01,Charged Off,debt_consolidation,NY,17.3,2001-06-01,1,13,30.7,25,12158.68,2011,12,4,126,NorthEast,Low
1289765,12000,12000,12000.0, 60 months,16.77,296.75,D,D2,6,RENT,40000.0,Source Verified,2011-12-01,Charged Off,debt_consolidation,FL,18.66,1997-10-01,2,7,92.1,11,2130.09,2011,12,4,170,SouthEast,Low
1289756,5000,5000,5000.0, 36 months,14.27,171.55,C,C2,5,MORTGAGE,61400.0,Not Verified,2011-12-01,Charged Off,home_improvement,PA,21.71,1999-01-01,1,11,93.1,26,2370.47,2011,12,4,155,NorthEast,Medium
1289739,5000,5000,5000.0, 36 months,14.27,171.55,C,C2,10,RENT,32000.0,Not Verified,2011-12-01,Charged Off,debt_consolidation,NJ,20.93,2000-11-01,0,10,98.4,13,1180.36,2011,12,4,133,NorthEast,Low
1289517,8000,8000,8000.0, 36 months,12.42,267.33,B,B4,4,RENT,35000.0,Verified,2011-12-01,Charged Off,credit_card,NJ,23.79,2000-05-01,0,13,76.0,24,5218.11,2011,12,4,139,NorthEast,Low
1288321,16000,10175,10150.0, 60 months,12.69,229.91,B,B5,7,RENT,50000.0,Verified,2011-12-01,Charged Off,debt_consolidation,NJ,26.11,1998-11-01,1,15,26.0,31,9137.3,2011,12,4,157,NorthEast,Low
1289487,10000,10000,10000.0, 60 months,18.64,257.43,E,E1,5,OWN,40000.0,Verified,2011-12-01,Charged Off,credit_card,RI,12.75,2006-08-01,0,13,72.2,18,634.12,2011,12,4,64,NorthEast,Low
1289321,5350,5350,5350.0, 36 months,15.27,186.17,C,C4,6,MORTGAGE,52000.0,Source Verified,2011-12-01,Charged Off,home_improvement,GA,9.46,1999-12-01,1,14,80.1,28,1246.78,2011,12,4,144,SouthEast,Medium
1271495,6000,6000,6000.0, 36 months,7.9,187.75,A,A4,0,RENT,23040.0,Source Verified,2011-12-01,Charged Off,credit_card,CA,12.66,1998-12-01,0,6,62.3,11,2490.27,2011,12,4,156,West,Low
1288609,19000,19000,19000.0, 60 months,16.77,469.86,D,D2,3,OWN,38000.0,Source Verified,2011-12-01,Charged Off,debt_consolidation,TX,18.09,2001-05-01,1,15,69.6,29,8164.21,2011,12,4,127,SouthWest,Low
1288763,24000,15825,15800.0, 60 months,21.67,434.11,F,F3,1,MORTGAGE,122400.0,Verified,2011-12-01,Charged Off,debt_consolidation,MD,9.98,1997-10-01,2,10,25.9,16,3525.72,2011,12,4,170,SouthEast,High
1288637,20300,20300,20300.0, 60 months,14.27,475.2,C,C2,0,RENT,80000.0,Verified,2011-12-01,Charged Off,debt_consolidation,NY,27.76,2000-04-01,1,14,59.6,30,13018.34,2011,12,4,140,NorthEast,Medium
1288665,2300,2300,2300.0, 36 months,7.51,71.56,A,A3,0,MORTGAGE,78000.0,Source Verified,2011-12-01,Charged Off,other,MI,10.23,1993-02-01,1,18,26.1,44,748.15,2011,12,4,226,MidWest,Medium
1288585,18800,18800,18800.0, 60 months,21.28,511.57,F,F2,7,RENT,75000.0,Source Verified,2011-12-01,Charged Off,debt_consolidation,NY,11.73,2000-09-01,2,7,93.1,9,1516.88,2011,12,4,135,NorthEast,Medium
1288353,24575,24575,24525.0, 60 months,19.03,637.9,E,E2,10,MORTGAGE,59000.0,Verified,2011-12-01,Charged Off,credit_card,AL,19.75,1994-04-01,0,9,63.7,25,11473.69,2011,12,4,212,SouthEast,Medium
1286151,5000,5000,5000.0, 36 months,20.89,188.1,F,F1,5,RENT,21000.0,Verified,2011-12-01,Charged Off,other,WA,7.14,2007-12-01,0,2,99.2,4,3936.53,2011,12,4,48,West,Low
1287858,17475,16175,16175.0, 60 months,17.27,404.35,D,D3,10,RENT,56000.0,Verified,2011-12-01,Charged Off,other,NV,24.84,2000-04-01,2,11,68.8,27,5459.21,2011,12,4,140,West,Medium
1287844,10050,10050,10050.0, 60 months,17.27,251.23,D,D3,10,MORTGAGE,74143.68,Source Verified,2011-12-01,Charged Off,home_improvement,KS,17.54,2004-04-01,1,10,89.9,16,2508.29,2011,12,4,92,MidWest,Medium
1287822,10000,10000,10000.0, 36 months,15.27,347.98,C,C4,0,RENT,42000.0,Source Verified,2011-12-01,Charged Off,credit_card,FL,16.37,1997-10-01,1,11,81.7,36,1363.97,2011,12,4,170,SouthEast,Low
1284826,18200,18200,18200.0, 36 months,11.71,601.99,B,B3,10,RENT,42000.0,Source Verified,2011-12-01,Charged Off,debt_consolidation,WI,20.37,2000-11-01,0,10,59.6,41,6324.99,2011,12,4,133,MidWest,Low
1287725,17000,17000,17000.0, 60 months,13.49,391.08,C,C1,9,RENT,53000.0,Not Verified,2011-12-01,Charged Off,debt_consolidation,NC,21.03,1994-07-01,2,7,84.6,12,2778.78,2011,12,4,209,SouthEast,Medium
1287551,11100,11100,11100.0, 36 months,15.27,386.26,C,C4,6,RENT,45000.0,Source Verified,2011-12-01,Charged Off,debt_consolidation,NY,4.64,1996-12-01,1,3,95.8,9,3145.84,2011,12,4,180,NorthEast,Low
1287291,12000,12000,12000.0, 60 months,19.42,314.07,E,E3,2,RENT,40000.0,Source Verified,2011-12-01,Charged Off,debt_consolidation,CO,6.15,2000-03-01,1,4,96.5,7,7120.04,2011,12,4,141,West,Low
1287447,21000,21000,20975.0, 60 months,17.27,524.96,D,D3,7,OWN,42000.0,Verified,2011-12-01,Charged Off,debt_consolidation,NY,15.8,2000-02-01,1,5,74.2,10,8278.98,2011,12,4,142,NorthEast,Low
1287411,18500,18500,18475.0, 36 months,7.51,575.56,A,A3,1,RENT,112000.0,Verified,2011-12-01,Charged Off,debt_consolidation,MD,9.02,1996-01-01,1,10,9.8,26,3749.41,2011,12,4,191,SouthEast,High
1287282,8500,8500,8500.0, 36 months,15.96,298.67,C,C5,10,RENT,27050.0,Source Verified,2011-12-01,Charged Off,credit_card,GA,10.25,2005-10-01,3,7,62.7,10,2218.92,2011,12,4,74,SouthEast,Low
1287408,9500,9500,9500.0, 36 months,12.69,318.68,B,B5,5,MORTGAGE,52000.0,Not Verified,2011-12-01,Charged Off,debt_consolidation,GA,18.95,2003-08-01,1,8,64.5,11,5629.47,2011,12,4,100,SouthEast,Medium
1287196,12000,12000,12000.0, 60 months,18.25,306.36,D,D5,5,RENT,165000.0,Source Verified,2011-12-01,Charged Off,debt_consolidation,NY,6.27,1998-11-01,0,5,63.1,19,4459.15,2011,12,4,157,NorthEast,High
1287125,5000,5000,5000.0, 36 months,7.51,155.56,A,A3,10,RENT,84855.0,Verified,2011-12-01,Charged Off,other,MD,14.14,1988-09-01,2,13,20.5,18,2492.53,2011,12,4,279,SouthEast,Medium
1287067,4000,4000,4000.0, 36 months,18.64,145.9,E,E1,10,RENT,47000.0,Source Verified,2011-12-01,Charged Off,other,NC,12.94,2005-04-01,0,3,99.0,7,1387.62,2011,12,4,80,SouthEast,Low
1287086,15000,15000,15000.0, 36 months,12.69,503.18,B,B5,4,RENT,62000.0,Not Verified,2011-12-01,Charged Off,debt_consolidation,NY,18.77,2005-02-01,0,18,43.8,19,9487.75,2011,12,4,82,NorthEast,Medium
1286886,16500,16500,16500.0, 36 months,17.27,590.49,D,D3,10,MORTGAGE,64000.0,Verified,2011-12-01,Charged Off,credit_card,GA,7.97,2000-06-01,0,9,96.0,13,11018.19,2011,12,4,138,SouthEast,Medium
1286863,4000,4000,4000.0, 36 months,15.27,139.2,C,C4,10,OWN,25000.0,Not Verified,2011-12-01,Charged Off,debt_consolidation,TX,12.62,2003-01-01,1,5,91.0,9,621.34,2011,12,4,107,SouthWest,Low
1287021,3000,3000,3000.0, 36 months,11.71,99.23,B,B3,3,RENT,55000.0,Not Verified,2011-12-01,Charged Off,credit_card,IL,9.75,2001-05-01,0,12,92.7,19,1558.1,2011,12,4,127,MidWest,Medium
1286814,3500,3500,3500.0, 36 months,10.65,114.01,B,B2,10,MORTGAGE,175000.0,Verified,2011-12-01,Charged Off,medical,MI,16.49,1991-08-01,3,18,63.7,54,335.85,2011,12,4,244,MidWest,High
1286556,17500,17500,17500.0, 60 months,10.65,377.45,B,B2,10,RENT,45256.0,Source Verified,2011-12-01,Charged Off,debt_consolidation,IL,22.01,2000-01-01,0,19,63.7,44,6726.93,2011,12,4,143,MidWest,Low
1282904,15000,15000,15000.0, 36 months,15.27,521.97,C,C4,3,RENT,70000.0,Source Verified,2011-12-01,Charged Off,debt_consolidation,CA,8.25,2001-11-01,2,8,91.8,16,664.53,2011,12,4,121,West,Medium
1286076,12200,10350,10350.0, 60 months,14.27,242.28,C,C2,8,MORTGAGE,35000.0,Source Verified,2011-12-01,Charged Off,debt_consolidation,IL,13.13,1997-10-01,0,5,26.0,20,3435.2,2011,12,4,170,MidWest,Low
1286283,25000,17000,16950.0, 60 months,16.77,420.4,D,D2,10,RENT,81000.0,Verified,2011-12-01,Charged Off,credit_card,IL,12.62,1989-01-01,1,13,70.9,25,6696.67,2011,12,4,275,MidWest,Medium
1286259,7175,7175,7175.0, 36 months,7.9,224.51,A,A4,4,RENT,60000.0,Not Verified,2011-12-01,Charged Off,small_business,AZ,7.9,1986-02-01,0,4,94.1,15,2782.12,2011,12,4,310,West,Medium
1285644,17000,17000,17000.0, 60 months,20.89,458.86,F,F1,5,MORTGAGE,84000.0,Source Verified,2011-12-01,Charged Off,home_improvement,TX,10.19,1996-02-01,1,10,76.9,16,496.37,2011,12,4,190,SouthWest,Medium
1283773,16000,16000,16000.0, 36 months,14.65,551.91,C,C3,7,MORTGAGE,70000.0,Source Verified,2011-12-01,Charged Off,debt_consolidation,NJ,4.99,2007-09-01,1,6,43.3,6,5731.93,2011,12,4,51,NorthEast,Medium
1285774,10000,10000,10000.0, 60 months,15.96,242.97,C,C5,1,RENT,56496.0,Verified,2011-12-01,Charged Off,debt_consolidation,MI,18.84,1994-12-01,2,11,23.1,26,2484.0,2011,12,4,204,MidWest,Medium
1285755,8000,8000,8000.0, 36 months,6.62,245.63,A,A2,10,OWN,42240.0,Not Verified,2011-12-01,Charged Off,credit_card,FL,12.33,2000-04-01,0,15,53.5,25,5378.64,2011,12,4,140,SouthEast,Low
1285300,15000,15000,15000.0, 36 months,12.42,501.23,B,B4,1,RENT,90000.0,Not Verified,2011-12-01,Charged Off,debt_consolidation,FL,11.2,2003-11-01,0,8,77.1,13,5180.49,2011,12,4,97,SouthEast,Medium
1285518,8400,8400,8400.0, 36 months,7.51,261.34,A,A3,10,RENT,72000.0,Source Verified,2011-12-01,Charged Off,debt_consolidation,AK,20.75,1996-05-01,2,8,16.0,23,628.48,2011,12,4,187,West,Medium
1285099,22750,22750,22725.0, 60 months,20.3,606.54,E,E5,0,MORTGAGE,47840.0,Verified,2011-12-01,Charged Off,debt_consolidation,FL,19.31,1990-12-01,2,11,62.8,16,5527.65,2011,12,4,252,SouthEast,Low
1282648,5000,5000,5000.0, 60 months,14.27,117.05,C,C2,0,RENT,17000.0,Source Verified,2011-12-01,Charged Off,major_purchase,GA,12.85,2005-03-01,1,13,51.7,19,605.5,2011,12,4,81,SouthEast,Low
1285330,14000,14000,14000.0, 60 months,13.49,322.07,C,C1,10,OWN,35000.0,Source Verified,2011-12-01,Charged Off,debt_consolidation,WI,13.68,2000-02-01,0,5,81.8,7,7994.65,2011,12,4,142,MidWest,Low
1285040,1400,1400,1400.0, 36 months,8.9,44.46,A,A5,10,MORTGAGE,30108.0,Not Verified,2011-12-01,Charged Off,debt_consolidation,MI,20.29,1986-10-01,1,8,33.4,40,729.45,2011,12,4,302,MidWest,Low
1282746,2400,2400,2400.0, 36 months,10.65,78.18,B,B2,8,RENT,43080.0,Not Verified,2011-12-01,Charged Off,debt_consolidation,CO,21.67,1998-04-01,1,5,75.4,14,713.72,2011,12,4,164,West,Low
1284857,5000,5000,5000.0, 36 months,6.62,153.52,A,A2,3,OWN,32500.0,Not Verified,2011-12-01,Charged Off,other,LA,16.32,2003-08-01,1,12,27.7,29,764.42,2011,12,4,100,SouthWest,Low
1284825,2400,2400,2400.0, 36 months,9.91,77.34,B,B1,10,MORTGAGE,72000.0,Source Verified,2011-12-01,Charged Off,wedding,NJ,17.38,1995-03-01,0,8,80.8,41,232.64,2011,12,4,201,NorthEast,Medium
1284675,10000,10000,10000.0, 36 months,17.58,359.43,D,D4,10,RENT,30000.0,Verified,2011-12-01,Charged Off,credit_card,MN,16.56,2007-07-01,0,11,88.1,14,1554.04,2011,12,4,53,MidWest,Low
1284673,10000,10000,10000.0, 36 months,13.49,339.31,C,C1,0,RENT,26400.0,Source Verified,2011-12-01,Charged Off,debt_consolidation,MA,13.95,2002-04-01,0,7,78.0,12,1397.52,2011,12,4,116,NorthEast,Low
1284783,22800,22800,22775.0, 60 months,17.27,569.96,D,D3,8,RENT,68000.0,Verified,2011-12-01,Charged Off,credit_card,FL,10.02,2000-04-01,1,11,65.6,20,7198.55,2011,12,4,140,SouthEast,Medium
1284620,3000,3000,3000.0, 36 months,11.71,99.23,B,B3,1,RENT,18000.0,Verified,2011-12-01,Charged Off,small_business,CA,24.27,2001-03-01,1,4,21.5,9,487.63,2011,12,4,129,West,Low
1284165,4200,4200,4200.0, 36 months,6.62,128.96,A,A2,10,RENT,35000.0,Not Verified,2011-12-01,Charged Off,debt_consolidation,NY,21.91,1999-02-01,0,6,63.8,17,2702.55,2011,12,4,154,NorthEast,Low
1284084,7000,7000,7000.0, 60 months,22.06,193.58,F,F4,5,RENT,50000.0,Source Verified,2011-12-01,Charged Off,credit_card,IL,11.76,2007-02-01,1,9,88.7,12,2345.53,2011,12,4,58,MidWest,Low
1284081,3600,3600,3600.0, 60 months,18.25,91.91,D,D5,1,RENT,32000.0,Verified,2011-12-01,Charged Off,debt_consolidation,CO,17.25,2004-02-01,1,8,68.3,19,1392.13,2011,12,4,94,West,Low
1284009,14000,14000,13975.0, 60 months,13.49,322.07,C,C1,10,MORTGAGE,27840.0,Verified,2011-12-01,Charged Off,small_business,IL,10.78,1990-09-01,2,5,57.2,23,2522.21,2011,12,4,255,MidWest,Low
1284017,5325,5325,5325.0, 36 months,12.42,177.94,B,B4,10,RENT,22000.0,Source Verified,2011-12-01,Charged Off,credit_card,CA,12.55,2002-06-01,0,7,88.5,14,3636.02,2011,12,4,114,West,Low
1283849,14000,14000,14000.0, 36 months,10.65,456.03,B,B2,2,OWN,35000.0,Not Verified,2011-12-01,Charged Off,debt_consolidation,FL,13.44,2000-01-01,1,8,46.2,20,4174.14,2011,12,4,143,SouthEast,Low
1284000,20000,20000,20000.0, 36 months,17.27,715.75,D,D3,10,MORTGAGE,50000.0,Source Verified,2011-12-01,Charged Off,debt_consolidation,CA,3.02,1993-09-01,0,3,38.2,11,19675.8,2011,12,4,219,West,Low
1283778,16000,16000,16000.0, 36 months,14.65,551.91,C,C3,4,RENT,50000.0,Source Verified,2011-12-01,Charged Off,credit_card,WA,19.44,2000-10-01,3,8,90.9,35,3367.95,2011,12,4,134,West,Low
1283511,17000,17000,17000.0, 60 months,17.58,427.82,D,D4,3,RENT,75600.0,Source Verified,2011-12-01,Charged Off,credit_card,FL,19.73,1988-07-01,1,7,74.1,17,10589.61,2011,12,4,281,SouthEast,Medium
1283715,4200,4200,4200.0, 60 months,11.71,92.82,B,B3,10,MORTGAGE,99996.0,Not Verified,2011-12-01,Charged Off,major_purchase,AL,10.48,1992-03-01,2,12,4.8,28,2074.12,2011,12,4,237,SouthEast,Medium
1283497,19000,19000,18975.0, 60 months,17.58,478.15,D,D4,1,RENT,49200.0,Verified,2011-12-01,Charged Off,debt_consolidation,OR,22.34,1994-10-01,0,8,94.4,21,9365.96,2011,12,4,206,West,Low
1283310,4000,4000,4000.0, 60 months,18.64,102.98,E,E1,6,RENT,48000.0,Source Verified,2011-12-01,Charged Off,debt_consolidation,MN,19.15,2003-05-01,2,9,63.4,25,532.21,2011,12,4,103,MidWest,Low
1283645,10000,10000,10000.0, 36 months,13.49,339.31,C,C1,5,RENT,60000.0,Not Verified,2011-12-01,Charged Off,credit_card,IL,17.18,1983-07-01,2,9,86.6,17,4766.08,2011,12,4,341,MidWest,Medium
1283258,5000,5000,5000.0, 36 months,12.69,167.73,B,B5,6,RENT,30000.0,Not Verified,2011-12-01,Charged Off,debt_consolidation,FL,23.36,2000-08-01,1,8,45.1,15,585.26,2011,12,4,136,SouthEast,Low
1283038,2800,2800,2800.0, 36 months,7.51,87.12,A,A3,3,RENT,27000.0,Not Verified,2011-12-01,Charged Off,other,MD,13.2,2001-08-01,1,6,42.6,20,862.23,2011,12,4,124,SouthEast,Low
1283027,4000,4000,4000.0, 36 months,6.03,121.75,A,A1,2,RENT,54000.0,Not Verified,2011-12-01,Charged Off,debt_consolidation,CA,17.53,1987-09-01,2,8,8.2,10,3163.54,2011,12,4,291,West,Medium
1283010,12000,12000,11975.0, 60 months,19.91,317.33,E,E4,9,RENT,95000.0,Verified,2011-12-01,Charged Off,credit_card,VA,17.72,2004-02-01,0,9,97.5,12,6859.77,2011,12,4,94,SouthEast,Medium
1282893,4000,4000,4000.0, 36 months,12.69,134.18,B,B5,6,MORTGAGE,42000.0,Not Verified,2011-12-01,Charged Off,debt_consolidation,OH,23.23,2000-05-01,3,18,36.9,26,3091.94,2011,12,4,139,MidWest,Low
1283126,6000,6000,6000.0, 36 months,13.49,203.59,C,C1,1,RENT,32000.0,Verified,2011-12-01,Charged Off,debt_consolidation,NJ,17.81,2003-12-01,0,4,21.2,12,2854.22,2011,12,4,96,NorthEast,Low
1280843,2575,2575,2575.0, 36 months,15.96,90.48,C,C5,0,RENT,44420.0,Verified,2011-12-01,Charged Off,debt_consolidation,TX,19.67,1997-11-01,2,11,91.1,23,659.04,2011,12,4,169,SouthWest,Low
